"State","St_case","Latitude","Longitud","Race","Hispanic","Per_typ","Age","Sex","Inj_sev","County","City","Month","Day","Hour","Func_sys","Drunk_dr","Body_typ","Is_Motorcycle","Race_desc","Per_type_desc","Year","Age_Cohort","Mode","County_Name"
41,410046,88888888,888888888,"0",0,1,23,1,1,7,0,2,23,8,2,0,21,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLATSOP"
41,410046,88888888,888888888,"0",0,2,32,1,1,7,0,2,23,8,2,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","CLATSOP"
41,410046,88888888,888888888,"0",0,2,22,1,2,7,0,2,23,8,2,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLATSOP"
41,410046,88888888,888888888,"0",0,1,65,1,0,7,0,2,23,8,2,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","CLATSOP"
41,410047,88888888,888888888,"0",0,1,31,1,3,5,0,2,24,17,2,1,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","CLACKAMAS"
41,410047,88888888,888888888,"1",7,2,34,1,4,5,0,2,24,17,2,1,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","CLACKAMAS"
41,410047,88888888,888888888,"0",0,1,23,1,3,5,0,2,24,17,2,1,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410047,88888888,888888888,"0",0,2,20,1,3,5,0,2,24,17,2,1,20,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410047,88888888,888888888,"0",0,2,19,1,2,5,0,2,24,17,2,1,20,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","CLACKAMAS"
41,410048,88888888,888888888,"0",0,1,53,1,0,59,0,2,25,14,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","UMATILLA"
41,410048,88888888,888888888,"1",7,1,55,1,4,59,0,2,25,14,1,0,21,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","UMATILLA"
41,410049,88888888,888888888,"3",7,1,36,2,4,31,0,2,26,0,4,1,49,FALSE,"AIAN","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","JEFFERSON"
41,410050,88888888,888888888,"1",7,1,66,1,4,19,0,2,27,12,1,0,23,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","DOUGLAS"
41,410050,88888888,888888888,"0",0,2,69,2,2,19,0,2,27,12,1,0,23,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","DOUGLAS"
41,410051,88888888,888888888,"1",7,1,78,1,4,35,0,2,28,11,2,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_75_84","Motor Vehicle","KLAMATH"
41,410051,88888888,888888888,"0",0,2,70,2,3,35,0,2,28,11,2,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","KLAMATH"
41,410052,88888888,888888888,"1",7,1,32,1,4,47,0,3,2,6,4,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","MARION"
41,410053,88888888,888888888,"1",1,1,22,1,4,45,0,3,5,5,2,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","MALHEUR"
41,410054,88888888,888888888,"0",0,1,21,1,0,37,0,3,15,6,3,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LAKE"
41,410054,88888888,888888888,"0",0,2,38,1,2,37,0,3,15,6,3,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","LAKE"
41,410054,88888888,888888888,"0",0,2,19,1,2,37,0,3,15,6,3,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","LAKE"
41,410054,88888888,888888888,"0",0,2,21,1,2,37,0,3,15,6,3,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LAKE"
41,410054,88888888,888888888,"1",1,2,21,1,4,37,0,3,15,6,3,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LAKE"
41,410055,88888888,888888888,"1",7,1,42,1,4,71,0,1,27,13,2,0,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","YAMHILL"
41,410055,88888888,888888888,"0",0,1,41,1,2,71,0,1,27,13,2,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","YAMHILL"
41,410056,88888888,888888888,"1",7,1,73,2,4,51,1650,2,14,17,16,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","MULTNOMAH"
41,410057,88888888,888888888,"1",7,5,81,2,4,51,1650,2,15,6,15,0,NA,FALSE,"White","Pedestrian",2000,"Age_75_84","Pedestrian","MULTNOMAH"
41,410057,88888888,888888888,"0",0,1,32,1,0,51,1650,2,15,6,15,0,21,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","MULTNOMAH"
41,410058,88888888,888888888,"1",7,1,52,1,4,25,1755,2,15,2,2,0,66,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","HARNEY"
41,410058,88888888,888888888,"0",0,2,44,1,3,25,1755,2,15,2,2,0,66,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","HARNEY"
41,410059,88888888,888888888,"1",7,1,18,1,4,13,0,2,19,22,2,0,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","CROOK"
41,410059,88888888,888888888,"1",7,2,17,1,4,13,0,2,19,22,2,0,3,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","CROOK"
41,410059,88888888,888888888,"1",7,2,15,1,4,13,0,2,19,22,2,0,3,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","CROOK"
41,410059,88888888,888888888,"0",0,1,24,1,2,13,0,2,19,22,2,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CROOK"
41,410059,88888888,888888888,"0",0,2,20,2,2,13,0,2,19,22,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CROOK"
41,410060,88888888,888888888,"1",7,1,18,1,4,41,0,2,21,12,2,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","LINCOLN"
41,410060,88888888,888888888,"68",7,2,18,1,4,41,0,2,21,12,2,1,2,FALSE,"NHPI","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","LINCOLN"
41,410060,88888888,888888888,"0",0,2,17,2,2,41,0,2,21,12,2,1,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","LINCOLN"
41,410060,88888888,888888888,"0",0,2,18,1,2,41,0,2,21,12,2,1,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","LINCOLN"
41,410061,88888888,888888888,"0",0,1,24,1,3,5,0,2,22,15,2,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410061,88888888,888888888,"1",7,2,23,1,4,5,0,2,22,15,2,0,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410061,88888888,888888888,"0",0,1,28,1,3,5,0,2,22,15,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","CLACKAMAS"
41,410061,88888888,888888888,"0",0,1,69,1,2,5,0,2,22,15,2,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","CLACKAMAS"
41,410061,88888888,888888888,"0",0,2,66,2,2,5,0,2,22,15,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","CLACKAMAS"
41,410062,88888888,888888888,"0",0,1,17,1,2,51,1650,3,2,20,13,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","MULTNOMAH"
41,410062,88888888,888888888,"1",7,1,63,2,4,51,1650,3,2,20,13,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","MULTNOMAH"
41,410062,88888888,888888888,"0",0,2,39,1,2,51,1650,3,2,20,13,0,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410063,88888888,888888888,"0",0,1,37,1,2,35,0,3,6,11,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","KLAMATH"
41,410063,88888888,888888888,"1",7,1,20,1,4,35,0,3,6,11,2,0,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","KLAMATH"
41,410064,88888888,888888888,"0",0,1,27,2,1,37,1200,3,21,16,6,2,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","LAKE"
41,410064,88888888,888888888,"1",7,2,35,2,4,37,1200,3,21,16,6,2,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","LAKE"
41,410065,88888888,888888888,"1",7,1,53,1,4,29,0,3,23,3,3,0,30,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","JACKSON"
41,410065,88888888,888888888,"0",0,2,49,1,3,29,0,3,23,3,3,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","JACKSON"
41,410066,88888888,888888888,"1",7,5,48,1,4,59,0,3,18,14,6,0,NA,FALSE,"White","Pedestrian",2000,"Age_45_54","Pedestrian","UMATILLA"
41,410066,88888888,888888888,"0",0,1,43,2,0,59,0,3,18,14,6,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","UMATILLA"
41,410067,88888888,888888888,"0",0,1,16,2,2,29,0,3,23,21,3,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","JACKSON"
41,410067,88888888,888888888,"1",7,2,16,2,4,29,0,3,23,21,3,0,30,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","JACKSON"
41,410068,88888888,888888888,"0",0,1,16,1,2,29,0,3,24,11,5,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","JACKSON"
41,410068,88888888,888888888,"1",7,2,18,1,4,29,0,3,24,11,5,0,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","JACKSON"
41,410069,88888888,888888888,"1",7,1,36,2,4,19,0,3,24,99,3,1,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","DOUGLAS"
41,410070,88888888,888888888,"1",7,1,55,2,4,51,1650,3,15,22,15,0,5,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","MULTNOMAH"
41,410070,88888888,888888888,"0",0,1,41,1,0,51,1650,3,15,22,15,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410071,88888888,888888888,"0",0,1,30,2,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"1",1,2,3,1,4,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_Under5","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,2,78,2,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_75_84","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,2,1,1,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_Under5","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,2,9,2,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_5_9","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,2,9,1,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_5_9","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,2,11,1,0,21,0,3,26,10,1,0,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_10_14","Motor Vehicle","GILLIAM"
41,410071,88888888,888888888,"0",0,1,28,1,0,21,0,3,26,10,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","GILLIAM"
41,410072,88888888,888888888,"1",7,1,26,2,4,59,0,3,18,6,2,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","UMATILLA"
41,410072,88888888,888888888,"0",0,1,18,1,2,59,0,3,18,6,2,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","UMATILLA"
41,410073,88888888,888888888,"0",0,1,21,1,3,53,0,3,21,18,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","POLK"
41,410073,88888888,888888888,"1",7,2,21,2,4,53,0,3,21,18,2,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","POLK"
41,410073,88888888,888888888,"0",0,1,41,1,3,53,0,3,21,18,2,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","POLK"
41,410074,88888888,888888888,"1",7,1,74,2,4,47,0,3,26,10,4,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motorcycle","MARION"
41,410074,88888888,888888888,"0",0,1,48,2,0,47,0,3,26,10,4,0,16,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","MARION"
41,410074,88888888,888888888,"0",0,2,16,1,0,47,0,3,26,10,4,0,16,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","MARION"
41,410074,88888888,888888888,"0",0,2,11,1,2,47,0,3,26,10,4,0,16,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_10_14","Motor Vehicle","MARION"
41,410074,88888888,888888888,"0",0,2,9,1,0,47,0,3,26,10,4,0,16,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_5_9","Motor Vehicle","MARION"
41,410074,88888888,888888888,"0",0,1,51,1,0,47,0,3,26,10,4,0,80,TRUE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motorcycle","MARION"
41,410075,88888888,888888888,"0",0,1,73,2,0,5,1580,4,1,19,13,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","CLACKAMAS"
41,410075,88888888,888888888,"1",7,1,26,1,4,5,1580,4,1,19,13,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motorcycle","CLACKAMAS"
41,410076,88888888,888888888,"1",7,1,56,1,4,33,0,4,2,5,1,0,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","JOSEPHINE"
41,410077,88888888,888888888,"1",7,1,81,1,4,41,0,4,6,16,3,0,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_75_84","Motor Vehicle","LINCOLN"
41,410077,88888888,888888888,"0",0,2,78,2,3,41,0,4,6,16,3,0,3,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_75_84","Motor Vehicle","LINCOLN"
41,410078,88888888,888888888,"0",0,1,20,1,0,5,0,4,8,8,4,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410078,88888888,888888888,"1",7,1,39,1,4,5,0,4,8,8,4,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motorcycle","CLACKAMAS"
41,410079,88888888,888888888,"1",1,5,15,1,4,39,0,4,8,20,4,0,NA,FALSE,"Latinx","Pedestrian",2000,"Age_15_17","Pedestrian","LANE"
41,410079,88888888,888888888,"0",0,1,21,1,0,39,0,4,8,20,4,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LANE"
41,410080,88888888,888888888,"1",7,1,50,1,4,29,0,4,13,15,6,0,6,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","JACKSON"
41,410080,88888888,888888888,"0",0,1,66,2,2,29,0,4,13,15,6,0,23,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","JACKSON"
41,410080,88888888,888888888,"0",0,2,70,1,2,29,0,4,13,15,6,0,23,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","JACKSON"
41,410081,88888888,888888888,"0",0,1,29,2,2,39,1150,4,14,10,15,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","LANE"
41,410081,88888888,888888888,"1",7,2,3,2,4,39,1150,4,14,10,15,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_Under5","Motor Vehicle","LANE"
41,410081,88888888,888888888,"0",0,2,0,1,1,39,1150,4,14,10,15,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_Under5","Motor Vehicle","LANE"
41,410082,88888888,888888888,"0",0,1,34,1,2,39,690,4,16,0,15,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","LANE"
41,410082,88888888,888888888,"1",7,2,36,2,4,39,690,4,16,0,15,2,14,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","LANE"
41,410083,88888888,888888888,"0",0,1,33,2,0,3,0,4,20,14,3,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","BENTON"
41,410083,88888888,888888888,"1",7,1,30,1,4,3,0,4,20,14,3,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motorcycle","BENTON"
41,410084,88888888,888888888,"0",0,1,38,1,2,5,0,4,21,20,6,2,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410084,88888888,888888888,"1",7,2,35,1,4,5,0,4,21,20,6,2,31,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410085,88888888,888888888,"1",7,1,43,1,4,59,0,4,24,4,1,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","UMATILLA"
41,410085,88888888,888888888,"0",0,1,42,1,0,59,0,4,24,4,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","UMATILLA"
41,410086,88888888,888888888,"0",0,1,18,1,3,5,0,4,27,17,3,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","CLACKAMAS"
41,410086,88888888,888888888,"1",7,2,17,2,4,5,0,4,27,17,3,0,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_15_17","Motor Vehicle","CLACKAMAS"
41,410086,88888888,888888888,"0",0,1,35,1,2,5,0,4,27,17,3,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410087,88888888,888888888,"0",0,1,74,1,2,71,0,4,30,8,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","YAMHILL"
41,410087,88888888,888888888,"1",7,1,31,1,4,71,0,4,30,8,2,0,30,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","YAMHILL"
41,410087,88888888,888888888,"0",0,2,41,2,3,71,0,4,30,8,2,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","YAMHILL"
41,410088,88888888,888888888,"1",7,1,40,1,4,39,0,4,30,17,3,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","LANE"
41,410088,88888888,888888888,"1",7,1,72,1,4,39,0,4,30,17,3,1,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","LANE"
41,410089,88888888,888888888,"1",7,1,33,2,4,39,660,4,30,23,2,1,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_30_34","Motor Vehicle","LANE"
41,410090,88888888,888888888,"1",7,1,35,1,4,43,0,4,20,19,4,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","LINN"
41,410091,88888888,888888888,"1",7,5,1,1,4,51,880,5,3,13,16,0,NA,FALSE,"White","Pedestrian",2000,"Age_Under5","Pedestrian","MULTNOMAH"
41,410091,88888888,888888888,"0",0,1,42,2,0,51,880,5,3,13,16,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410092,88888888,888888888,"1",7,1,39,1,4,9,0,5,6,23,2,1,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_35_44","Motor Vehicle","COLUMBIA"
41,410093,88888888,888888888,"0",0,1,65,2,3,45,0,5,6,12,2,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","MALHEUR"
41,410093,88888888,888888888,"1",7,2,59,1,4,45,0,5,6,12,2,0,30,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","MALHEUR"
41,410094,88888888,888888888,"0",0,1,29,1,2,47,0,4,5,6,4,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","MARION"
41,410094,88888888,888888888,"0",0,2,19,1,1,47,0,4,5,6,4,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","MARION"
41,410094,88888888,888888888,"0",0,2,27,1,2,47,0,4,5,6,4,0,30,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","MARION"
41,410094,88888888,888888888,"1",7,1,74,2,4,47,0,4,5,6,4,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_65_74","Motor Vehicle","MARION"
41,410095,88888888,888888888,"3",7,1,20,1,4,31,2175,4,6,21,4,0,99,FALSE,"AIAN","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","JEFFERSON"
41,410095,88888888,888888888,"0",0,1,99,1,5,31,2175,4,6,21,4,0,99,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Unknown","Motor Vehicle","JEFFERSON"
41,410096,88888888,888888888,"1",7,1,60,1,4,59,0,4,7,11,2,0,6,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_55_64","Motor Vehicle","UMATILLA"
41,410096,88888888,888888888,"0",0,1,49,2,2,59,0,4,7,11,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_45_54","Motor Vehicle","UMATILLA"
41,410096,88888888,888888888,"0",0,2,5,1,0,59,0,4,7,11,2,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_Under5","Motor Vehicle","UMATILLA"
41,410097,88888888,888888888,"1",7,1,28,1,4,39,660,4,11,0,14,2,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","LANE"
41,410097,88888888,888888888,"1",7,2,24,1,4,39,660,4,11,0,14,2,3,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LANE"
41,410097,88888888,888888888,"0",0,2,24,2,3,39,660,4,11,0,14,2,3,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LANE"
41,410098,88888888,888888888,"1",1,1,18,1,4,43,0,4,15,0,14,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_18_19","Motor Vehicle","LINN"
41,410098,88888888,888888888,"0",0,2,21,1,3,43,0,4,15,0,14,0,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","LINN"
41,410099,88888888,888888888,"0",0,1,20,2,0,71,0,4,15,22,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2000,"Age_20_24","Motor Vehicle","YAMHILL"
41,410099,88888888,888888888,"0",0,2,25,1,0,71,0,4,15,22,3,0,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2000,"Age_25_29","Motor Vehicle","YAMHILL"
